Category,Subcategory,FY2025_Actual,FY2026_Estimated,FY2027_Proposed,Notes,_Sheet,Item,Qty,Unit_Cost,Extended,Vendor,Quote,Lead_Weeks,Software,Type,Current,Budget,Renewal,Position,Salary,Benefits_30,Total,Month,IT_kWh,Cooling_kWh,Total_kWh,Demand_kW,Blended_Rate,Energy_Cost,Demand_Charge,Distribution,Total_Monthly,Year,FY,HW_Amortization,Power,Cooling,Staffing,Maintenance,Facility_Mods,Training,Contingency,Discount_Factor,Undiscounted_Total,NPV_Total,Budgeted,Actual,Variance,Accrued,Part_Number,Quantity,Extended_Cost,Delivery_Status,PO_Number,Invoice,Seats_Current,Seats_Used,Peak_Concurrent,License_Type,Fiscal_Year,Month_Num,Variance_PCT,GL_Account,Cost_Center,Fund_Code,Approval_Status,NPV_Discount,NPV_Monthly,FA_Rate_Applied,Direct_Cost_Base,Depreciation_Period_Years,Original_Cost,IT_Load_kW,Rate_per_kWh,Hours,kWh
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,5.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,6.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,7.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,8.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,9.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,10.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,11.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,45721.92,0.0,0.0,,,,,,,,,,,,FY2027,12.0,0.0,,CC-WHPC-100,,Projected,1.0,45721.92,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,1.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,2.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,3.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,4.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,5.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,6.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,7.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,8.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,9.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,10.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,11.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,23297.08,0.0,0.0,,,,,,,,,,,,FY2027,12.0,0.0,,CC-WHPC-100,,Projected,1.0,23297.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,1.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,2.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,3.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,4.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,5.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,6.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,7.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,8.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,9.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,10.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,11.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,14327.08,0.0,0.0,,,,,,,,,,,,FY2027,12.0,0.0,,CC-WHPC-100,,Projected,1.0,14327.08,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,1.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,2.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,3.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,4.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,5.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,6.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,7.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,8.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,9.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,10.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,11.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,14700.83,0.0,0.0,,,,,,,,,,,,FY2027,12.0,0.0,,CC-WHPC-100,,Projected,1.0,14700.83,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,1.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,2.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,3.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,4.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,5.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,6.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,7.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,8.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,9.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,10.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,11.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,13704.17,0.0,0.0,,,,,,,,,,,,FY2027,12.0,0.0,,CC-WHPC-100,,Projected,1.0,13704.17,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,1.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,2.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,3.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,4.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,5.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,6.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,7.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,8.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,9.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,10.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,11.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,19185.75,0.0,0.0,,,,,,,,,,,,FY2027,12.0,0.0,,CC-WHPC-100,,Projected,1.0,19185.75,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,1.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,2.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,3.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,4.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,5.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,6.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,7.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,8.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,9.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,10.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,11.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,7724.17,0.0,0.0,,,,,,,,,,,,FY2027,12.0,0.0,,CC-WHPC-100,,Projected,1.0,7724.17,48.0,,,,,,,
Hardware Capital,Spare Parts,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,3488.33,0.0,0.0,,,,,,,,,,,,FY2028,11.0,0.0,,CC-WHPC-100,,Projected,0.9569,3338.12,,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,1.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,2.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,3.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,4.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,5.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,6.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,7.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,8.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,9.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,10.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,11.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,20082.75,0.0,0.0,,,,,,,,,,,,FY2028,12.0,0.0,,CC-WHPC-100,,Projected,0.9569,19217.94,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,47550.83,0.0,0.0,,,,,,,,,,,,FY2028,1.0,0.0,,CC-WHPC-100,,Projected,0.9569,45503.19,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,47550.83,0.0,0.0,,,,,,,,,,,,FY2028,2.0,0.0,,CC-WHPC-100,,Projected,0.9569,45503.19,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,47550.83,0.0,0.0,,,,,,,,,,,,FY2028,3.0,0.0,,CC-WHPC-100,,Projected,0.9569,45503.19,48.0,,,,,,,
